OriginalTitle,Popularity,weighted_average,score,bag_of_words
Cherry,0.043277140314183615,0.4694892888339357,0.21376199972208446,drama crime cherry drift college dropout army medic anchored true love war life spiral drug crime struggle find place world life leaves a mark
Cherry,0.043277140314183615,0.4694892888339357,0.21376199972208446,comedy drama romance ivy league freshman get different kind education fall vivacious former returned college straighten life curriculum get meet sarcastic daughter beth quickly crush math does not work either direction triangle becomes learning experience involved too young too old you do the math
Cherry Falls,0.06307885426277049,0.27494852891330046,0.14782672412298248,horror mystery thriller cherry fall quiet little town night serial killer begin youth third teen found slain killer victim virgin sheriff concerned safety teen general particular daughter still virgin lose your innocence or lose your life
Chestnut: Hero of Central Park,0.24655375163328164,0.628362288065933,0.3992771662063422,family comedy ray sal two sister adopt hide great puppy two adopted parent living luxury downtown new york apartment dog nan
Chevalier,0.16746748242157783,0.4864434589283295,0.2950578730242785,music drama history  illegitimate son slave plantation owner rise improbable height society celebrated fencer complete love affair falling court inspired incredible true story composer chevalier the true untold story
Chicago,0.08240290991967059,0.6350571429538872,0.3034646031333572,comedy crime drama murderess kelly hart find death row together fight fame keep gallows if you cant be famous be infamous
Chicken Little,0.6390958317854725,0.36024304400719487,0.5275547166741614,animation family comedy sky really falling sanity flown coop rise save day together hysterical band misfit friend chicken little must hatch plan save planet alien invasion prove world biggest hero little chicken when it comes to saving the world it helps to be a little chicken
Chicken Run,0.7385197675609112,0.5696368910641962,0.6709666169622253,animation comedy family creator bring exciting original story group chicken determined fly coop – even cannot fly it is hardly poultry motion rocky attempt teach ginger feathered friend fly … but teamwork determination little bit of cluck fearless flock plot one last attempt spectacular bid freedom this aint no chick flick its poultry in motion
Chickenhare and the Hamster of Darkness,0.29201153833869165,0.6688328726713961,0.44274007207177346,animation adventure comedy family fantasy young adopted son king peter famous adventurer part chicken part hare really tough time growing disguise hare avoid mockery peer day royal adventurer society trial come disguise miserably determined grab second chance find scepter hamster darkness evil uncle scepter give immense power holder get hold unstoppable faithful servant sarcastic turtle martial art expert skunk set epic initiatory quest nan
Chicuarotes,0.07381357943378641,0.7126274796969865,0.32933913953906646,drama crime two san desperate get move away oppressive circumstance hear opportunity buy spot electrician ’ s union could transform life quickly devolve criminal adult underworld city bid buy freedom nan
Child 44,0.15075322868244667,0.4558716943957055,0.2728006149677502,crime thriller soviet union agent investigate series child murder case begin connect top party leadership how do you find a killer who doesn’t exist
Child's Play,0.93869200710994,0.5449658908502082,0.7812015606060474,horror single mother give son beloved doll birthday discover possessed soul serial killer nan
Child's Play,0.93869200710994,0.5449658908502082,0.7812015606060474,horror thriller sciencefiction single mother gift son doll birthday unaware sinister nature contemporary horror classic more than a toy hes your best friend
Child's Play,0.40872774675199275,0.38897709199352803,0.40082748484860686,horror single mother give son beloved doll birthday discover possessed soul serial killer nan
Child's Play,0.40872774675199275,0.38897709199352803,0.40082748484860686,horror thriller sciencefiction single mother gift son doll birthday unaware sinister nature contemporary horror classic more than a toy hes your best friend
Child's Play 2,0.8396419886572721,0.4336365057382312,0.6772397954896557,horror thriller ’ s mother admitted psychiatric hospital young boy foster care determined claim soul far behind sorry jack chuckys back
Child's Play 3,0.7669712209036013,0.36899782930586245,0.6077818642645058,horror thriller eight year since event second film chucky seek revenge former owner enrolled military school there comes a time to put away childhood things but some things wont stay put
Children of Men,0.43350673536060214,0.7625035599167891,0.5651054651830769,drama action thriller sciencefiction chaotic world human longer procreate former activist help transport miraculously pregnant woman sanctuary sea child birth may help scientist save future humankind the futures a thing of the past
Children of the Corn,0.35324342536221653,0.33137547189212846,0.3444962439741813,horror thriller boy preacher go town get child murder every adult town in their world adults are not allowed to live
