Id,OriginalLanguage,OriginalTitle,Overview,Popularity,ReleaseDate,Title,VoteAverage,VoteCount,Budget,TagLine,RunTime,Revenue,Genres,North America,Europe,Asia,Oceania,South America,"Africa "
1408,1,Cutthroat Island,"Morgan Adams and her slave, William Shaw, are on a quest to recover the three portions of a treasure map. Unfortunately, the final portion is held by her murderous uncle, Dawg. Her crew is skeptical of her leadership abilities, so she must complete her quest before they mutiny against her. This is made yet more difficult by the efforts of the British crown to end her pirate raids.",3.567953986185056,1995-12-22,Cutthroat Island,5.8,6.19644412779452,18.400478036634848,The Course Has Been Set. There Is No Turning Back. Prepare Your Weapons. Summon Your Courage. Discover the Adventure of a Lifetime!,124,16.11982635243015,"Action, Adventure",1,1,0,0,0,0
243683,1,Step Up All In,"All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers.",3.5676435892978198,2014-07-16,Step Up All In,6.8,7.521859252201629,17.622173047734595,Every Step Has Led To This,112,18.27178211791337,"Romance, Drama, Music",1,0,0,0,0,0
2667,1,The Blair Witch Project,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.",3.5673048645930825,1999-07-14,The Blair Witch Project,6.3,8.385716828627851,11.002099841204238,Everything you've heard is true.,81,19.331513001423993,"Horror, Mystery",1,0,0,0,0,0
11212,1,Baby's Day Out,"Baby Bink couldn't ask for more: he has adoring (if somewhat sickly-sweet) parents, lives in a huge mansion, and he's just about to appear in the social pages of the paper. Unfortunately, not everyone in the world is as nice as Baby Bink's parents—especially the three enterprising kidnappers who pretend to be photographers from the newspaper. Successfully kidnapping Baby Bink, they have a harder time keeping hold of the rascal, who not only keeps one step ahead of them, but seems to be more than a little bit smarter than the three bumbling criminals.",3.5665140604735805,1994-07-01,Baby's Day Out,6.3,7.091742115095153,17.72753356339242,No Bib. No Crib. No Problem.,99,16.62921153259542,"Family, Comedy, Adventure, Crime, Drama",1,0,0,0,0,0
2493,1,The Princess Bride,"In this enchantingly cracked fairy tale, the beautiful Princess Buttercup and the dashing Westley must overcome staggering odds to find happiness amid six-fingered swordsmen, murderous princes, Sicilians and rodents of unusual size. But even death can't stop these true lovebirds from triumphing.",3.564902274294225,1987-09-25,The Princess Bride,7.7,8.34283980427146,16.588099280204055,It's as real as the feelings you feel.,99,17.245025356781515,"Adventure, Family, Fantasy, Comedy, Romance",1,0,0,0,0,0
533514,0,劇場版 ヴァイオレット・エヴァーガーデン,"As the world moves on from the war and technological advances bring changes to her life, Violet still hopes to see her lost commanding officer again.",3.5648456731904887,2020-09-18,Violet Evergarden: The Movie,8.3,5.857933154483459,0.0,,140,16.828081462671445,"Animation, Fantasy, Romance, Drama",0,0,1,0,0,0
9471,1,Charlie's Angels: Full Throttle,"The Angels are charged with finding a pair of missing rings that are encoded with the personal information of members of the Witness Protection Program. As informants are killed, the ladies target a rogue agent who might be responsible.",3.5648456731904887,2003-06-27,Charlie's Angels: Full Throttle,5.5,7.943782692458625,18.60300230074632,This summer the Angels are back.,106,19.373017107585536,"Action, Adventure, Comedy",1,0,0,0,0,0
581392,0,반도,A soldier and his team battle hordes of post-apocalyptic zombies in the wastelands of the Korean Peninsula.,3.564647544094583,2020-07-15,Peninsula,6.8,7.68662133494462,16.64872390202049,Escape the apocalypse.,115,17.569670297103414,"Horror, Adventure, Action, Thriller",0,0,1,0,0,0
489430,0,Aterrados,Police commissioner Funes and three researchers of supernatural phenomena investigate inexplicable events that are occurring in the suburbs of Buenos Aires.,3.564477687905747,2018-05-03,Terrified,6.6,6.148468295917647,0.0,They are in your house… Watching you…,88,0.0,Horror,0,0,0,0,1,0
509635,1,Alone,"A recently widowed traveler is kidnapped by a cold blooded killer, only to escape into the wilderness where she is forced to battle against the elements as her pursuer closes in on her.",3.5643927489909326,2020-09-10,Alone,6.3,6.410174881966167,0.0,What are you running from?,98,0.0,"Thriller, Horror",1,0,0,0,0,0
342470,1,All the Bright Places,Two teens facing personal struggles form a powerful bond as they embark on a cathartic journey chronicling the wonders of Indiana.,3.56402459696831,2020-02-28,All the Bright Places,7.7,7.902117546276448,0.0,Live life at full brightness,108,0.0,"Romance, Drama",1,0,0,0,0,0
9257,1,S.W.A.T.,"Hondo Harrelson recruits Jim Street to join an elite unit of the Los Angeles Police Department. Together they seek out more members, including tough Deke Kay and single mom Chris Sanchez. The team's first big assignment is to escort crime boss Alex Montel to prison. It seems routine, but when Montel offers a huge reward to anyone who can break him free, criminals of various stripes step up for the prize.",3.563939619558087,2003-08-08,S.W.A.T.,6.1,7.7458682297922685,18.197537192638155,You're either S.W.A.T. or you're not.,117,18.574631512370097,"Action, Thriller, Crime",1,0,0,0,0,0
9880,1,The Princess Diaries,"A socially awkward but very bright 15-year-old girl being raised by a single mom discovers that she is the princess of a small European country because of the recent death of her long-absent father, who, unknown to her, was the crown prince of Genovia. She must make a choice between continuing the life of a San Francisco teen or stepping up to the throne.",3.5620682872475493,2001-08-03,The Princess Diaries,6.9,8.432941638968646,17.4264284706085,She rocks. She rules. She reigns.,115,18.923485202008912,"Comedy, Family, Romance",1,0,0,0,0,0
8689,0,Cannibal Holocaust,A New York University professor returns from a rescue mission to the Amazon rainforest with the footage shot by a lost team of documentarians who were making a film about the area's local cannibal tribes.,3.5618696070510536,1980-02-07,Cannibal Holocaust,6.3,7.292337176173877,11.512925464970229,Can a movie go too far?,96,0.0,Horror,0,1,0,0,1,0
763164,1,Apex,"Ex-cop Thomas Malone is serving a life sentence for a crime he didn’t commit. He is offered a chance at freedom if he can survive a deadly game of Apex, in which six hunters pay for the pleasure of hunting another human on a remote island. He accepts, and once he arrives, all hell breaks loose.",3.5618412209432133,2021-11-12,Apex,5.3,6.2766434893416445,0.0,The hunters will be hunted.,108,0.0,"Action, Thriller, ScienceFiction",1,1,1,0,0,0
8982,0,ต้มยำกุ้ง,"A young fighter named Kham must go to Australia to retrieve his stolen elephant. With the help of a Thai-born Australian detective, Kham must take on all comers, including a gang led by an evil woman and her two deadly bodyguards.",3.56138693359866,2005-08-11,The Protector,7.1,6.659293919683638,15.60727002719233,Vengeance Knows No Mercy.,111,17.11746132555425,"Action, Crime, Drama, Thriller",0,1,1,1,0,0
588,1,Silent Hill,"Rose, a desperate mother takes her adopted daughter, Sharon, to the town of Silent Hill in an attempt to cure her of her ailment. After a violent car crash, Sharon disappears and Rose begins a desperate search to get her back. She descends into the center of the twisted reality of a town's terrible secret. Pursued by grotesquely deformed creatures and townspeople stuck in permanent purgatory, Rose begins to uncover the truth behind the apocalyptic disaster that burned the town 30 years earlier.",3.561301731741208,2006-04-21,Silent Hill,6.5,8.273846932784508,17.72753356339242,"Once you enter Silent Hill, there is no turning back.",125,18.4267138580648,"Horror, Mystery",1,1,1,0,0,0
855440,0,Polar,"MG, a policewoman who has been expelled from the Corps due to the problems with alcohol and drugs that she has had since the loss of her son, receives a call from a man asking her to look for Macarena Gómez, a popular TV actress.",3.5607619513334936,2022-10-26,Polar,6.5,3.044522437723423,0.0,,76,0.0,"Action, Adventure, Thriller",0,1,0,0,0,0
300665,1,Leatherface,"A young nurse is kidnapped by a group of violent teens who escape from a mental hospital and take her on the road trip from hell. Pursued by an equally deranged lawman out for revenge, one of the teens is destined for tragedy and horrors that will destroy his mind, moulding him into a monster named Leatherface.",3.5607619513334936,2017-09-14,Leatherface,5.6,7.084226422097916,0.0,The origin story of The Texas Chain Saw Massacre,88,14.205417259316583,"Horror, Thriller",1,0,0,0,0,0
533,1,Wallace & Gromit: The Curse of the Were-Rabbit,"Cheese-loving eccentric Wallace and his cunning canine pal, Gromit, investigate a mystery in Nick Park's animated adventure, in which the lovable inventor and his intrepid pup run a business ridding the town of garden pests. Using only humane methods that turn their home into a halfway house for evicted vermin, the pair stumble upon a mystery involving a voracious vegetarian monster that threatens to ruin the annual veggie-growing contest.",3.5607619513334936,2005-09-04,Wallace & Gromit: The Curse of the Were-Rabbit,7.1,7.807510042216193,17.216707939626428,Something bunny is going on...,85,19.076179908422436,"Adventure, Animation, Comedy, Family",1,1,0,0,0,0
14564,1,Rings,"Julia becomes worried about her boyfriend Holt when he explores the dark urban legend of a mysterious videotape said to kill the watcher seven days after viewing. She sacrifices herself to save her boyfriend and in doing so makes a horrifying discovery: there is a ""movie within the movie"" that no one has ever seen before.",3.5602218794055274,2017-02-01,Rings,5.0,7.7752758464868625,17.034386382832476,First you watch it. Then you die.,102,18.23532526948101,Horror,1,0,0,0,0,0
395834,1,Wind River,An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,3.5601934464858913,2017-08-03,Wind River,7.4,8.469891918298224,16.213405830762646,Nothing is harder to track than the truth.,107,17.622134202535683,"Crime, Drama, Mystery, Thriller",1,1,0,0,0,0
1155770,1,The Pigeon Tunnel,"Academy Award® winner Errol Morris pulls back the curtain on the storied life and career of David Cornwell, the former spy known to the literary world as John le Carré.",3.5597099631210987,2023-10-20,The Pigeon Tunnel,7.8,1.3862943611198906,0.0,Stories from the life of John le Carré.,92,0.0,Documentary,1,0,0,0,0,0
143310,0,花と蛇　白衣縄奴隷,"A perverted dentist (and dental assistant) that likes to sleep with his patients, gets obsessed with one in particular who also happens to be a lesbian. He uses everthing he can think of to abuse this woman and her female lover. Ropes/Dental tools/Ice Buckets/Candles/ (the works) and sometimes he sets the mood with something from his classical music record collection.",3.5595108137726545,1986-12-06,Flower and Snake 4: White Uniform Rope Slave,6.0,2.8903717578961645,0.0,,73,0.0,"Thriller, Drama",0,0,1,0,0,0
13654,1,101 Dalmatians II: Patch's London Adventure,"Being one of 101 takes its toll on Patch, who doesn't feel unique. When he's accidentally left behind on moving day, he meets his idol, Thunderbolt, who enlists him on a publicity campaign.",3.5594539066734785,2002-11-06,101 Dalmatians II: Patch's London Adventure,6.0,6.97914527506881,0.0,A new hero unleashed.,74,0.0,"Family, Adventure, Comedy, Animation",1,0,0,0,0,0
46529,1,I Am Number Four,"A teenage fugitive with an incredible secret races to stay one step ahead of the mysterious forces seeking destroy him in this sci-fi action thriller. With three dead and one on the run, the race to find the elusive Number Four begins. Outwardly normal teen John Smith never gets too comfortable in the same identity, and along with his guardian, Henri, he is constantly moving from town to town. With each passing day, John gains a stronger grasp on his extraordinary new powers, and his bond to the beings that share his fantastic fate grows stronger.",3.5592831659428623,2011-02-18,I Am Number Four,6.2,8.387084506069217,17.72753356339242,Three like him have already been killed…he is Number Four.,109,18.825335103492712,"Action, Thriller, ScienceFiction, Adventure",1,0,1,0,0,0
