Id,OriginalLanguage,Overview,Popularity,ReleaseDate,Title,VoteAverage,VoteCount,Budget,TagLine,RunTime,Revenue,Genres,North America,Europe,Asia,Oceania,South America,Africa
511679,0,autobiography hector delgado runs childhood become one greatest exponents urban genre results life please led try take life victim firefight service station aguada city hall puerto rico stopped earning least two hundred american dollars presentation devout jesus,32.436,2018-03-22,héctor el father conocerás la verdad,7.9,97,0,,90,0,drama documentary,1,0,0,0,0,0
535167,0,sun begins expand way inevitably engulf destroy earth hundred years united mankind finds way avoid extinction propelling planet solar system using gigantic engines moving new home located four light years away epic journey last thousands years,32.42,2019-02-05,wandering earth,6.6,803,48000000,,126,0,sciencefiction action drama,0,0,1,0,0,0
559401,0,sibyl jaded psychotherapist returns first passion writing newest patient margot troubled upandcoming actress proves source inspiration far tempting fascinated almost point obsession sibyl becomes involved margot ’ tumultuous life reviving volatile memories bring face face past,32.414,2019-05-24,sibyl,5.7,349,0,,100,0,drama comedy,0,1,0,0,0,0
11852,1,jessica spencer popular girl school also meanest things change attractive teen freak accident involving cursed pair earrings chance encounter gas station causes switch bodies clive sleazy crook jessica form repulsive clive struggles adjust radical alteration sets get body back upcoming prom,32.392,2002-12-13,hot chick,6.3,1846,0,hottest chick town switched bodies luckiest loser world,104,54639553,comedy fantasy,1,0,0,0,0,0
514207,0,two years fall alien ship life young woman moscow changed forever growing powers focus human celestial investigation alien force takes interest stop short nothing including invasion love compassion save humanity faced much greater demanding test time,32.371,2020-01-01,invasion,6.9,734,8819200,,129,32104054,sciencefiction drama action,0,1,0,0,0,0
282813,1,archaeological team attempt unlock secrets lost pyramid find hunted insidious creature,32.365,2014-12-04,pyramid,5.3,963,6500000,enter,89,16861137,horror,1,0,0,0,0,0
10489,1,friendly st bernard named cujo contracts rabies conducts reign terror small american town,32.365,1983-08-10,cujo,6.1,900,5000000,theres new name terror,93,21200000,horror thriller,1,0,0,0,0,0
166424,1,four young outsiders teleport dangerous universe alters physical form shocking ways lives irrevocably upended team must learn harness daunting new abilities work together save earth former friend turned enemy,32.364,2015-08-05,fantastic four,4.4,5660,120000000,change coming,100,167977596,action adventure sciencefiction,1,1,0,0,0,0
645788,1,rescued child legendary assassin moody trained family business anna world ’ skilled contract killer moody man like father taught everything needs know trust survival brutally killed anna vows revenge becomes entangled enigmatic killer whose attraction goes way beyond cat mouse confrontation turns deadly loose ends life spent killing weave ever tighter,32.352,2021-08-19,protégé,6.6,849,0,made vengeance,109,8639684,action thriller,1,1,0,0,0,0
658009,1,ip man ’ promising career policeman ruined framed murder targeted mob boss ’ daughter,32.34,2019-12-23,ip man kung fu master,6.8,130,0,,82,0,action drama,0,0,1,0,0,0
10529,1,reign vikings man another world crashlands earth bringing alien predator man must fuse advanced technology weaponry vikings fight monster,32.325,2008-04-24,outlander,6.4,1159,50000000,destroyed world wont let destroy,115,7033683,sciencefiction action,1,1,0,0,0,0
58595,1,evil queen marries king performs violent coup king murdered daughter snow white taken captive almost decade later grown snow white still clutches queen order obtain immortality evil queen needs heart snow white snow escapes castle queen sends huntsman find dark forest,32.322,2012-05-30,snow white huntsman,6.0,7520,170000000,fairytale,127,396600000,adventure fantasy drama,1,0,0,0,0,0
345911,1,rebecca must unlock terror behind little brothers experiences tested sanity bringing face face supernatural spirit attached mother,32.316,2016-07-21,lights,6.3,3645,4900000,right afraid dark,81,148868835,horror thriller mystery,1,0,0,0,0,0
916423,0,young girl sets prove disapproving mother housetrain endearing unruly little piglet gets birthday gift estranged oddball grandfather,32.314,2022-07-01,oink,7.3,30,0,,72,712069,animation family comedy,0,1,0,0,0,0
416144,1,mumbai india november several terrorists spread hatred death city others attack taj mahal palace hotel hotel staff guests risk lives making unthinkable sacrifices protect keep everyone safe help arrives,32.305,2019-03-14,hotel mumbai,7.6,1382,0,november 2008… terror struck heart india,123,16872691,thriller history drama action,1,0,1,1,0,0
1115710,1,year incident mount police still investigating murders philomena caroline mount cordoned police however halloween night group teenagers break plan holding wedding friends conducted rather odd character however little know unexpected guests would show crash party,32.302,2023-05-12,mount,5.5,16,0,,81,0,horror,0,0,0,0,0,0
9461,1,martial artist agrees spy reclusive crime lord using invitation tournament cover,32.295,1973-08-17,enter dragon,7.4,1703,10000000,deadly mission crack forbidden island han,102,21485066,action,1,0,1,0,0,0
1172675,1,two large ignorant bullies ruthlessly pursue small brilliant boy young adult roald dahl short story,32.291,2023-09-28,swan,7.0,147,0,,17,0,drama,1,0,0,0,0,0
931599,0,take peek life unhappy housewife finds passionate love neighbor affair brings closer fire,32.283,2022-01-28,silip sa apoy,6.0,27,0,,107,0,drama thriller,0,0,1,0,0,0
117251,1,capitol policeman john cale denied dream job secret service protecting president james sawyer wanting let little girl news takes tour white house complex overtaken heavily armed paramilitary group nations government falling chaos time running cale save president daughter country,32.277,2013-06-27,white house,6.4,4439,150000000,start like day,131,205366737,action drama thriller,1,0,0,0,0,0
897192,1,new school year brother rodrick teases greg manage get along secret ruin everything,32.275,2022-12-02,diary wimpy kid rodrick rules,7.0,136,0,get ready rock n rüle,74,0,animation comedy family,1,0,0,0,0,0
125157,0,eleven days time michael due wed fiancée helen however chance meeting sarah total stranger threatens destroy plans seduced spot finds unable resist,32.27,1987-03-27,eleven days eleven nights,5.1,27,0,,101,0,drama romance,0,1,0,0,0,0
1015602,1,heart set becoming princess lisa simpson surprised learn bad might fun,32.263,2022-09-08,welcome club,6.5,164,0,’ easy mean…,4,0,animation comedy,1,0,0,0,0,0
132232,1,guillermo del toro presents mama supernatural thriller tells haunting tale two little girls disappeared woods day parents killed rescued years later begin new life find someone something still wants come tuck night,32.254,2013-01-17,mama,6.2,3911,15000000,mothers love forever,100,146497771,horror,1,1,0,0,0,0
1008640,0,small film scriptwriter found treasure map among grandfathers belongings accident location treasure underneath prison chilang bay,32.233,2022-08-05,golden escape,6.7,3,0,,0,0,crime,0,0,1,0,0,0
955555,0,detective seokdo changes affiliation geumcheon police station metropolitan investigation team order eradicate japanese gangsters enter korea commit heinous crimes,32.23,2023-05-31,roundup way,6.8,127,0,wipe bastards,105,0,crime action,0,0,1,0,0,0
9741,1,ordinary man makes extraordinary discovery train accident leaves fellow passengers dead — unscathed answer mystery could lie mysterious elijah price man suffers disease renders bones fragile glass,32.22,2000-11-22,unbreakable,7.1,8648,75000000,things revealed accident,106,248118121,thriller drama mystery,1,0,0,0,0,0
227,1,two poor greasers johnny ponyboy assaulted vicious gang socs johnny kills one attackers tension begins mount two rival gangs setting turbulent chain events,32.19,1983-03-25,outsiders,7.2,1194,10000000,grew outside society werent looking fight looking belong,91,33697647,crime drama,1,0,0,0,0,0
11838,0,volunteer homecare worker rika assigned visit family cursed chased two revengeful fiends kayako woman brutally murdered husband son toshio person lives visits haunted house murdered disappears,32.188,2002-10-18,juon grudge,6.7,705,3500000,grudge dead passes living safe,92,3657876,horror,0,0,1,0,0,0
273248,1,bounty hunters seek shelter raging blizzard get caught plot betrayal deception,32.124,2015-12-25,hateful eight,7.7,13331,44000000,one comes without damn good reason,188,155760117,drama mystery western,1,0,0,0,0,0
700,1,james bond sent investigate fellow “ ” agent found dead priceless indian fabergé egg bond follows mystery uncovers smuggling scandal russian general wants provoke new world war,32.108,1983-06-05,octopussy,6.3,1771,27500000,james bonds time high,131,187500000,adventure action thriller,0,1,0,0,0,0
51739,0,14yearold arrietty rest clock family live peaceful anonymity make home items borrowed houses human inhabitants however life changes clocks human boy discovers arrietty,32.106,2010-07-16,secret world arrietty,7.6,2576,23000000,seen humans thats law children underfloor,94,149480483,fantasy animation family,1,1,1,0,0,0
761053,1,final part film adaption erotic romance novel gabriels inferno written anonymous canadian author pen name sylvain reynard,32.103,2020-11-19,gabriels inferno part iii,8.4,1027,0,,105,0,romance drama,1,0,0,0,0,0
9477,1,story arthurian legend based sarmatian hypothesis contends legend historical nucleus sarmatian heavy cavalry troops stationed britain romanbritish military commander lucius artorius castus historical person behind legend,32.101,2004-07-07,king arthur,6.3,2494,120000000,rule fate,126,203567857,adventure war history action,1,1,0,0,0,0
9762,1,tyler gage receives opportunity lifetime vandalizing performing arts school gaining chance earn scholarship dance coming dancer nora,32.1,2006-08-11,step,6.9,3506,12000000,every second chance begins first step,104,114194847,music drama romance crime,1,0,0,0,0,0
8247,1,david rice man knows boundaries jumper born uncanny ability teleport instantly anywhere earth discovers others like david thrust dangerous bloodthirsty war hunted sinister determined group zealots sworn destroy jumpers david ’ extraordinary gift may hope survival,32.1,2008-02-13,jumper,6.1,5362,85000000,anywhere possible,88,222231186,action adventure sciencefiction,1,0,0,0,0,0
333371,1,getting car accident woman held shelter two men claim outside world affected widespread chemical attack,32.081,2016-03-10,cloverfield lane,7.0,7403,15000000,monsters come many forms,104,110216998,thriller sciencefiction drama horror,1,0,0,0,0,0
